C_SEXT_B,mcountinhibit Read,mie Read,mip Read,misa[U] Read,misa Read,misa[S] Read,misa[N] Read,mstatus Read,mideleg Read,sideleg Read,mcause[IsInterrupt] Write,mcause[Cause] Write,mtval Write,mepc Write,mcause Read,stval Write,sepc Write,scause Read,utval Write,uepc Write,ucause Read,mtvec Read,stvec Read,utvec Read,instret Read,minstret Read,misa[MXL] Read,misa[C] Read,mstatus[MXR] Read,mstatus[SUM] Read,satp Read,cycle Read,mcycle Read,mstatus[MPRV] Write,medeleg Read,sedeleg Read,mstatus[MPP] R+W,mstatus[SPP] R+W,mstatus[MPIE] R+W,mstatus[SPIE] R+W,mstatus[UPIE] R+W,mstatus[MIE] R+W,mstatus[SIE] R+W,mstatus[UIE] R+W,,,,,,,,,,,,,
C_ZEXT_H,mcountinhibit Read,mie Read,mip Read,misa[U] Read,misa Read,misa[S] Read,misa[N] Read,mstatus Read,mideleg Read,sideleg Read,mcause[IsInterrupt] Write,mcause[Cause] Write,mtval Write,mepc Write,mcause Read,stval Write,sepc Write,scause Read,utval Write,uepc Write,ucause Read,mtvec Read,stvec Read,utvec Read,instret Read,minstret Read,misa[MXL] Read,misa[C] Read,mstatus[MXR] Read,mstatus[SUM] Read,satp Read,cycle Read,mcycle Read,mstatus[MPRV] Write,medeleg Read,sedeleg Read,mstatus[MPP] R+W,mstatus[SPP] R+W,mstatus[MPIE] R+W,mstatus[SPIE] R+W,mstatus[UPIE] R+W,mstatus[MIE] R+W,mstatus[SIE] R+W,mstatus[UIE] R+W,,,,,,,,,,,,,
C_SEXT_H,mcountinhibit Read,mie Read,mip Read,misa[U] Read,misa Read,misa[S] Read,misa[N] Read,mstatus Read,mideleg Read,sideleg Read,mcause[IsInterrupt] Write,mcause[Cause] Write,mtval Write,mepc Write,mcause Read,stval Write,sepc Write,scause Read,utval Write,uepc Write,ucause Read,mtvec Read,stvec Read,utvec Read,instret Read,minstret Read,misa[MXL] Read,misa[C] Read,mstatus[MXR] Read,mstatus[SUM] Read,satp Read,cycle Read,mcycle Read,mstatus[MPRV] Write,medeleg Read,sedeleg Read,mstatus[MPP] R+W,mstatus[SPP] R+W,mstatus[MPIE] R+W,mstatus[SPIE] R+W,mstatus[UPIE] R+W,mstatus[MIE] R+W,mstatus[SIE] R+W,mstatus[UIE] R+W,,,,,,,,,,,,,
C_ZEXT_W,mcountinhibit Read,mie Read,mip Read,misa[U] Read,misa Read,misa[S] Read,misa[N] Read,mstatus Read,mideleg Read,sideleg Read,mcause[IsInterrupt] Write,mcause[Cause] Write,mtval Write,mepc Write,mcause Read,stval Write,sepc Write,scause Read,utval Write,uepc Write,ucause Read,mtvec Read,stvec Read,utvec Read,instret Read,minstret Read,misa[MXL] Read,misa[C] Read,mstatus[MXR] Read,mstatus[SUM] Read,satp Read,cycle Read,mcycle Read,mstatus[MPRV] Write,medeleg Read,sedeleg Read,mstatus[MPP] R+W,mstatus[SPP] R+W,mstatus[MPIE] R+W,mstatus[SPIE] R+W,mstatus[UPIE] R+W,mstatus[MIE] R+W,mstatus[SIE] R+W,mstatus[UIE] R+W,,,,,,,,,,,,,
C_NOT,mcountinhibit Read,mie Read,mip Read,misa[U] Read,misa Read,misa[S] Read,misa[N] Read,mstatus Read,mideleg Read,sideleg Read,mcause[IsInterrupt] Write,mcause[Cause] Write,mtval Write,mepc Write,mcause Read,stval Write,sepc Write,scause Read,utval Write,uepc Write,ucause Read,mtvec Read,stvec Read,utvec Read,instret Read,minstret Read,misa[MXL] Read,misa[C] Read,mstatus[MXR] Read,mstatus[SUM] Read,satp Read,cycle Read,mcycle Read,mstatus[MPRV] Write,medeleg Read,sedeleg Read,mstatus[MPP] R+W,mstatus[SPP] R+W,mstatus[MPIE] R+W,mstatus[SPIE] R+W,mstatus[UPIE] R+W,mstatus[MIE] R+W,mstatus[SIE] R+W,mstatus[UIE] R+W,,,,,,,,,,,,,
C_MUL,mcountinhibit Read,mie Read,mip Read,misa[U] Read,misa Read,misa[S] Read,misa[N] Read,mstatus Read,mideleg Read,sideleg Read,mcause[IsInterrupt] Write,mcause[Cause] Write,mtval Write,mepc Write,mcause Read,stval Write,sepc Write,scause Read,utval Write,uepc Write,ucause Read,mtvec Read,stvec Read,utvec Read,instret Read,minstret Read,misa[MXL] Read,misa[C] Read,mstatus[MXR] Read,mstatus[SUM] Read,satp Read,cycle Read,mcycle Read,mstatus[MPRV] Write,medeleg Read,sedeleg Read,mstatus[MPP] R+W,mstatus[SPP] R+W,mstatus[MPIE] R+W,mstatus[SPIE] R+W,mstatus[UPIE] R+W,mstatus[MIE] R+W,mstatus[SIE] R+W,mstatus[UIE] R+W,,,,,,,,,,,,,
VLSEGTYPE,vl Read,vtype[vsew] Read,vtype Read,vtype[vlmul] Read,vlenb Read,vstart Write,mstatus Read,mstatus[MXR] Read,mstatus[SUM] Read,satp Read,cycle Read,mcycle Read,mcountinhibit Read,mie Read,mip Read,misa[U] Read,misa Read,misa[S] Read,misa[N] Read,mideleg Read,sideleg Read,mcause[IsInterrupt] Write,mcause[Cause] Write,mtval Write,mepc Write,mcause Read,stval Write,sepc Write,scause Read,utval Write,uepc Write,ucause Read,mtvec Read,stvec Read,utvec Read,instret Read,minstret Read,misa[MXL] Read,misa[C] Read,mstatus[MPRV] Write,medeleg Read,sedeleg Read,mstatus[MPP] R+W,mstatus[SPP] R+W,mstatus[MPIE] R+W,mstatus[SPIE] R+W,mstatus[UPIE] R+W,mstatus[MIE] R+W,mstatus[SIE] R+W,mstatus[UIE] R+W,,,,,,,
VLSEGFFTYPE,vl Read,vtype[vsew] Read,vtype Read,vtype[vlmul] Read,vlenb Read,misa Read,vstart Write,mstatus Read,mstatus[MXR] Read,mstatus[SUM] Read,satp Read,cycle Read,mcycle Read,vl R+W,mcountinhibit Read,mie Read,mip Read,misa[U] Read,misa[S] Read,misa[N] Read,mideleg Read,sideleg Read,mcause[IsInterrupt] Write,mcause[Cause] Write,mtval Write,mepc Write,mcause Read,stval Write,sepc Write,scause Read,utval Write,uepc Write,ucause Read,mtvec Read,stvec Read,utvec Read,instret Read,minstret Read,misa[MXL] Read,misa[C] Read,mstatus[MPRV] Write,medeleg Read,sedeleg Read,mstatus[MPP] R+W,mstatus[SPP] R+W,mstatus[MPIE] R+W,mstatus[SPIE] R+W,mstatus[UPIE] R+W,mstatus[MIE] R+W,mstatus[SIE] R+W,mstatus[UIE] R+W,,,,,,
VSSEGTYPE,vl Read,vtype[vsew] Read,vtype Read,vtype[vlmul] Read,vlenb Read,vstart Write,mstatus Read,mstatus[MXR] Read,mstatus[SUM] Read,satp Read,cycle Read,mcycle Read,mcountinhibit Read,mie Read,mip Read,misa[U] Read,misa Read,misa[S] Read,misa[N] Read,mideleg Read,sideleg Read,mcause[IsInterrupt] Write,mcause[Cause] Write,mtval Write,mepc Write,mcause Read,stval Write,sepc Write,scause Read,utval Write,uepc Write,ucause Read,mtvec Read,stvec Read,utvec Read,instret Read,minstret Read,misa[MXL] Read,misa[C] Read,mstatus[MPRV] Write,medeleg Read,sedeleg Read,mstatus[MPP] R+W,mstatus[SPP] R+W,mstatus[MPIE] R+W,mstatus[SPIE] R+W,mstatus[UPIE] R+W,mstatus[MIE] R+W,mstatus[SIE] R+W,mstatus[UIE] R+W,,,,,,,
VLSSEGTYPE,vl Read,vtype[vsew] Read,vtype Read,vtype[vlmul] Read,vlenb Read,vstart Write,mstatus Read,mstatus[MXR] Read,mstatus[SUM] Read,satp Read,cycle Read,mcycle Read,mcountinhibit Read,mie Read,mip Read,misa[U] Read,misa Read,misa[S] Read,misa[N] Read,mideleg Read,sideleg Read,mcause[IsInterrupt] Write,mcause[Cause] Write,mtval Write,mepc Write,mcause Read,stval Write,sepc Write,scause Read,utval Write,uepc Write,ucause Read,mtvec Read,stvec Read,utvec Read,instret Read,minstret Read,misa[MXL] Read,misa[C] Read,mstatus[MPRV] Write,medeleg Read,sedeleg Read,mstatus[MPP] R+W,mstatus[SPP] R+W,mstatus[MPIE] R+W,mstatus[SPIE] R+W,mstatus[UPIE] R+W,mstatus[MIE] R+W,mstatus[SIE] R+W,mstatus[UIE] R+W,,,,,,,
VSSSEGTYPE,vl Read,vtype[vsew] Read,vtype Read,vtype[vlmul] Read,vlenb Read,vstart Write,mstatus Read,mstatus[MXR] Read,mstatus[SUM] Read,satp Read,cycle Read,mcycle Read,mcountinhibit Read,mie Read,mip Read,misa[U] Read,misa Read,misa[S] Read,misa[N] Read,mideleg Read,sideleg Read,mcause[IsInterrupt] Write,mcause[Cause] Write,mtval Write,mepc Write,mcause Read,stval Write,sepc Write,scause Read,utval Write,uepc Write,ucause Read,mtvec Read,stvec Read,utvec Read,instret Read,minstret Read,misa[MXL] Read,misa[C] Read,mstatus[MPRV] Write,medeleg Read,sedeleg Read,mstatus[MPP] R+W,mstatus[SPP] R+W,mstatus[MPIE] R+W,mstatus[SPIE] R+W,mstatus[UPIE] R+W,mstatus[MIE] R+W,mstatus[SIE] R+W,mstatus[UIE] R+W,,,,,,,
VLUXSEGTYPE,vl Read,vtype[vsew] Read,vtype Read,vtype[vlmul] Read,vlenb Read,vstart Write,mstatus Read,mstatus[MXR] Read,mstatus[SUM] Read,satp Read,cycle Read,mcycle Read,mcountinhibit Read,mie Read,mip Read,misa[U] Read,misa Read,misa[S] Read,misa[N] Read,mideleg Read,sideleg Read,mcause[IsInterrupt] Write,mcause[Cause] Write,mtval Write,mepc Write,mcause Read,stval Write,sepc Write,scause Read,utval Write,uepc Write,ucause Read,mtvec Read,stvec Read,utvec Read,instret Read,minstret Read,misa[MXL] Read,misa[C] Read,mstatus[MPRV] Write,medeleg Read,sedeleg Read,mstatus[MPP] R+W,mstatus[SPP] R+W,mstatus[MPIE] R+W,mstatus[SPIE] R+W,mstatus[UPIE] R+W,mstatus[MIE] R+W,mstatus[SIE] R+W,mstatus[UIE] R+W,,,,,,,
VLOXSEGTYPE,vl Read,vtype[vsew] Read,vtype Read,vtype[vlmul] Read,vlenb Read,vstart Write,mstatus Read,mstatus[MXR] Read,mstatus[SUM] Read,satp Read,cycle Read,mcycle Read,mcountinhibit Read,mie Read,mip Read,misa[U] Read,misa Read,misa[S] Read,misa[N] Read,mideleg Read,sideleg Read,mcause[IsInterrupt] Write,mcause[Cause] Write,mtval Write,mepc Write,mcause Read,stval Write,sepc Write,scause Read,utval Write,uepc Write,ucause Read,mtvec Read,stvec Read,utvec Read,instret Read,minstret Read,misa[MXL] Read,misa[C] Read,mstatus[MPRV] Write,medeleg Read,sedeleg Read,mstatus[MPP] R+W,mstatus[SPP] R+W,mstatus[MPIE] R+W,mstatus[SPIE] R+W,mstatus[UPIE] R+W,mstatus[MIE] R+W,mstatus[SIE] R+W,mstatus[UIE] R+W,,,,,,,
VSUXSEGTYPE,vl Read,vtype[vsew] Read,vtype Read,vtype[vlmul] Read,vlenb Read,vstart Write,mstatus Read,mstatus[MXR] Read,mstatus[SUM] Read,satp Read,cycle Read,mcycle Read,mcountinhibit Read,mie Read,mip Read,misa[U] Read,misa Read,misa[S] Read,misa[N] Read,mideleg Read,sideleg Read,mcause[IsInterrupt] Write,mcause[Cause] Write,mtval Write,mepc Write,mcause Read,stval Write,sepc Write,scause Read,utval Write,uepc Write,ucause Read,mtvec Read,stvec Read,utvec Read,instret Read,minstret Read,misa[MXL] Read,misa[C] Read,mstatus[MPRV] Write,medeleg Read,sedeleg Read,mstatus[MPP] R+W,mstatus[SPP] R+W,mstatus[MPIE] R+W,mstatus[SPIE] R+W,mstatus[UPIE] R+W,mstatus[MIE] R+W,mstatus[SIE] R+W,mstatus[UIE] R+W,,,,,,,
VSOXSEGTYPE,vl Read,vtype[vsew] Read,vtype Read,vtype[vlmul] Read,vlenb Read,vstart Write,mstatus Read,mstatus[MXR] Read,mstatus[SUM] Read,satp Read,cycle Read,mcycle Read,mcountinhibit Read,mie Read,mip Read,misa[U] Read,misa Read,misa[S] Read,misa[N] Read,mideleg Read,sideleg Read,mcause[IsInterrupt] Write,mcause[Cause] Write,mtval Write,mepc Write,mcause Read,stval Write,sepc Write,scause Read,utval Write,uepc Write,ucause Read,mtvec Read,stvec Read,utvec Read,instret Read,minstret Read,misa[MXL] Read,misa[C] Read,mstatus[MPRV] Write,medeleg Read,sedeleg Read,mstatus[MPP] R+W,mstatus[SPP] R+W,mstatus[MPIE] R+W,mstatus[SPIE] R+W,mstatus[UPIE] R+W,mstatus[MIE] R+W,mstatus[SIE] R+W,mstatus[UIE] R+W,,,,,,,
VLRETYPE,vl Read,vlenb Read,mstatus Read,mstatus[MXR] Read,mstatus[SUM] Read,satp Read,cycle Read,mcycle Read,vstart R+W,mcountinhibit Read,mie Read,mip Read,misa[U] Read,misa Read,misa[S] Read,misa[N] Read,mideleg Read,sideleg Read,mcause[IsInterrupt] Write,mcause[Cause] Write,mtval Write,mepc Write,mcause Read,stval Write,sepc Write,scause Read,utval Write,uepc Write,ucause Read,mtvec Read,stvec Read,utvec Read,instret Read,minstret Read,misa[MXL] Read,misa[C] Read,mstatus[MPRV] Write,medeleg Read,sedeleg Read,mstatus[MPP] R+W,mstatus[SPP] R+W,mstatus[MPIE] R+W,mstatus[SPIE] R+W,mstatus[UPIE] R+W,mstatus[MIE] R+W,mstatus[SIE] R+W,mstatus[UIE] R+W,,,,,,,,,,
VSRETYPE,vl Read,vlenb Read,mstatus Read,mstatus[MXR] Read,mstatus[SUM] Read,satp Read,cycle Read,mcycle Read,vstart R+W,mcountinhibit Read,mie Read,mip Read,misa[U] Read,misa Read,misa[S] Read,misa[N] Read,mideleg Read,sideleg Read,mcause[IsInterrupt] Write,mcause[Cause] Write,mtval Write,mepc Write,mcause Read,stval Write,sepc Write,scause Read,utval Write,uepc Write,ucause Read,mtvec Read,stvec Read,utvec Read,instret Read,minstret Read,misa[MXL] Read,misa[C] Read,mstatus[MPRV] Write,medeleg Read,sedeleg Read,mstatus[MPP] R+W,mstatus[SPP] R+W,mstatus[MPIE] R+W,mstatus[SPIE] R+W,mstatus[UPIE] R+W,mstatus[MIE] R+W,mstatus[SIE] R+W,mstatus[UIE] R+W,,,,,,,,,,
VMTYPE,vl Read,mcountinhibit Read,mie Read,mip Read,misa[U] Read,misa Read,misa[S] Read,misa[N] Read,mstatus Read,mideleg Read,sideleg Read,mcause[IsInterrupt] Write,mcause[Cause] Write,mtval Write,mepc Write,mcause Read,stval Write,sepc Write,scause Read,utval Write,uepc Write,ucause Read,mtvec Read,stvec Read,utvec Read,instret Read,minstret Read,misa[MXL] Read,misa[C] Read,mstatus[MXR] Read,mstatus[SUM] Read,satp Read,cycle Read,mcycle Read,mstatus[MPRV] Write,medeleg Read,sedeleg Read,mstatus[MPP] R+W,mstatus[SPP] R+W,mstatus[MPIE] R+W,mstatus[SPIE] R+W,mstatus[UPIE] R+W,mstatus[MIE] R+W,mstatus[SIE] R+W,mstatus[UIE] R+W,,,,,,,,,,,,
ZBKB_RTYPE,mcountinhibit Read,mie Read,mip Read,misa[U] Read,misa Read,misa[S] Read,misa[N] Read,mstatus Read,mideleg Read,sideleg Read,mcause[IsInterrupt] Write,mcause[Cause] Write,mtval Write,mepc Write,mcause Read,stval Write,sepc Write,scause Read,utval Write,uepc Write,ucause Read,mtvec Read,stvec Read,utvec Read,instret Read,minstret Read,misa[MXL] Read,misa[C] Read,mstatus[MXR] Read,mstatus[SUM] Read,satp Read,cycle Read,mcycle Read,mstatus[MPRV] Write,medeleg Read,sedeleg Read,mstatus[MPP] R+W,mstatus[SPP] R+W,mstatus[MPIE] R+W,mstatus[SPIE] R+W,mstatus[UPIE] R+W,mstatus[MIE] R+W,mstatus[SIE] R+W,mstatus[UIE] R+W,,,,,,,,,,,,,
ZBKB_PACKW,mcountinhibit Read,mie Read,mip Read,misa[U] Read,misa Read,misa[S] Read,misa[N] Read,mstatus Read,mideleg Read,sideleg Read,mcause[IsInterrupt] Write,mcause[Cause] Write,mtval Write,mepc Write,mcause Read,stval Write,sepc Write,scause Read,utval Write,uepc Write,ucause Read,mtvec Read,stvec Read,utvec Read,instret Read,minstret Read,misa[MXL] Read,misa[C] Read,mstatus[MXR] Read,mstatus[SUM] Read,satp Read,cycle Read,mcycle Read,mstatus[MPRV] Write,medeleg Read,sedeleg Read,mstatus[MPP] R+W,mstatus[SPP] R+W,mstatus[MPIE] R+W,mstatus[SPIE] R+W,mstatus[UPIE] R+W,mstatus[MIE] R+W,mstatus[SIE] R+W,mstatus[UIE] R+W,,,,,,,,,,,,,
RISCV_ZIP,mcountinhibit Read,mie Read,mip Read,misa[U] Read,misa Read,misa[S] Read,misa[N] Read,mstatus Read,mideleg Read,sideleg Read,mcause[IsInterrupt] Write,mcause[Cause] Write,mtval Write,mepc Write,mcause Read,stval Write,sepc Write,scause Read,utval Write,uepc Write,ucause Read,mtvec Read,stvec Read,utvec Read,instret Read,minstret Read,misa[MXL] Read,misa[C] Read,mstatus[MXR] Read,mstatus[SUM] Read,satp Read,cycle Read,mcycle Read,mstatus[MPRV] Write,medeleg Read,sedeleg Read,mstatus[MPP] R+W,mstatus[SPP] R+W,mstatus[MPIE] R+W,mstatus[SPIE] R+W,mstatus[UPIE] R+W,mstatus[MIE] R+W,mstatus[SIE] R+W,mstatus[UIE] R+W,,,,,,,,,,,,,
RISCV_UNZIP,mcountinhibit Read,mie Read,mip Read,misa[U] Read,misa Read,misa[S] Read,misa[N] Read,mstatus Read,mideleg Read,sideleg Read,mcause[IsInterrupt] Write,mcause[Cause] Write,mtval Write,mepc Write,mcause Read,stval Write,sepc Write,scause Read,utval Write,uepc Write,ucause Read,mtvec Read,stvec Read,utvec Read,instret Read,minstret Read,misa[MXL] Read,misa[C] Read,mstatus[MXR] Read,mstatus[SUM] Read,satp Read,cycle Read,mcycle Read,mstatus[MPRV] Write,medeleg Read,sedeleg Read,mstatus[MPP] R+W,mstatus[SPP] R+W,mstatus[MPIE] R+W,mstatus[SPIE] R+W,mstatus[UPIE] R+W,mstatus[MIE] R+W,mstatus[SIE] R+W,mstatus[UIE] R+W,,,,,,,,,,,,,
RISCV_BREV8,mcountinhibit Read,mie Read,mip Read,misa[U] Read,misa Read,misa[S] Read,misa[N] Read,mstatus Read,mideleg Read,sideleg Read,mcause[IsInterrupt] Write,mcause[Cause] Write,mtval Write,mepc Write,mcause Read,stval Write,sepc Write,scause Read,utval Write,uepc Write,ucause Read,mtvec Read,stvec Read,utvec Read,instret Read,minstret Read,misa[MXL] Read,misa[C] Read,mstatus[MXR] Read,mstatus[SUM] Read,satp Read,cycle Read,mcycle Read,mstatus[MPRV] Write,medeleg Read,sedeleg Read,mstatus[MPP] R+W,mstatus[SPP] R+W,mstatus[MPIE] R+W,mstatus[SPIE] R+W,mstatus[UPIE] R+W,mstatus[MIE] R+W,mstatus[SIE] R+W,mstatus[UIE] R+W,,,,,,,,,,,,,
C_ADDI4SPN,mcountinhibit Read,mie Read,mip Read,misa[U] Read,misa Read,misa[S] Read,misa[N] Read,mstatus Read,mideleg Read,sideleg Read,mcause[IsInterrupt] Write,mcause[Cause] Write,mtval Write,mepc Write,mcause Read,stval Write,sepc Write,scause Read,utval Write,uepc Write,ucause Read,mtvec Read,stvec Read,utvec Read,instret Read,minstret Read,misa[MXL] Read,misa[C] Read,mstatus[MXR] Read,mstatus[SUM] Read,satp Read,cycle Read,mcycle Read,mstatus[MPRV] Write,medeleg Read,sedeleg Read,mstatus[MPP] R+W,mstatus[SPP] R+W,mstatus[MPIE] R+W,mstatus[SPIE] R+W,mstatus[UPIE] R+W,mstatus[MIE] R+W,mstatus[SIE] R+W,mstatus[UIE] R+W,,,,,,,,,,,,,
